colonia,calle,No.Casa,C.P.,Ciudad,lat,lon,geo_status,direccion_consultada,aprox_por_cp
BOSQUES D L VICTORIA,FAUNA,2765,44540,Guadalajara,20.6446335,-103.3881998,OK,"FAUNA 2765, BOSQUES D L VICTORIA, 44540, Guadalajara, México",0
MARAVILLA,MESA DEL NORTE,1272,44700,Guadalajara,20.6995569,-103.304327,OK,"MESA DEL NORTE 1272, MARAVILLA, 44700, Guadalajara, México",0
VILLA VICENTE GUERRE,ISLA USTICA,3318,44860,Guadalajara,20.6475392,-103.2995395,OK,"ISLA USTICA 3318, VILLA VICENTE GUERRE, 44860, Guadalajara, México",0
LA VENTA DEL ASTILLE,JILGEROS,33,45221,zapopan,20.7321971,-103.5392887,OK,"JILGEROS 33, LA VENTA DEL ASTILLE, 45221, zapopan, México",0
ELECTRICISTAS,RAMOS ARIZPE,451,44810,Guadalajara,20.6549543,-103.2980962,ZERO_RESULTS,"RAMOS ARIZPE 451, ELECTRICISTAS, 44810, Guadalajara, México",1
GARIBAY,DAMASCO,785,44750,Guadalajara,20.6736568,-103.295105,OK,"DAMASCO 785, GARIBAY, 44750, Guadalajara, México",0
VILLAS DE GADALUPE,AV PATRIA,4177,44720,Guadalajara,20.6849705,-103.2719779,OK,"AV PATRIA 4177, VILLAS DE GADALUPE, 44720, Guadalajara, México",0
5 DE MAYO,RAMON MARQUEZ,362,44970,Guadalajara,20.6248572,-103.3530714,OK,"RAMON MARQUEZ 362, 5 DE MAYO, 44970, Guadalajara, México",0
JARDINES DE LOS POET,JOSE FERNANDEZ,3365,44820,Guadalajara,20.6482827,-103.2880203,OK,"JOSE FERNANDEZ 3365, JARDINES DE LOS POET, 44820, Guadalajara, México",0
EL MIRADOR,EMILIANO ZAPATA,780,44370,Guadalajara,20.6820247,-103.3161386,ZERO_RESULTS,"EMILIANO ZAPATA 780, EL MIRADOR, 44370, Guadalajara, México",1
OBLATOS PONIENTE,HACIENDA LA GAV,3208,44700,Guadalajara,20.6958496,-103.2980962,ZERO_RESULTS,"HACIENDA LA GAV 3208, OBLATOS PONIENTE, 44700, Guadalajara, México",1
PARQUE REVOLUCION,AV MIGUEL HIDAL,469,44100,Guadalajara,20.6771079,-103.3492079,OK,"AV MIGUEL HIDAL 469, PARQUE REVOLUCION, 44100, Guadalajara, México",0
DIVISION DL NTE ZAP,FRANCISCO VILLA,27,45180,zapopan,20.7327168,-103.3545248,OK,"FRANCISCO VILLA 27, DIVISION DL NTE ZAP, 45180, zapopan, México",0
RESIDENCIAL GUADALUP,MISION SAN PATR,350,45030,zapopan,20.655508,-103.4356686,OK,"MISION SAN PATR 350, RESIDENCIAL GUADALUP, 45030, zapopan, México",0
VILLAS SAN IGNACIO,PRIV LUIS G MON,337,45180,zapopan,20.7361467,-103.3527111,ZERO_RESULTS,"PRIV LUIS G MON 337, VILLAS SAN IGNACIO, 45180, zapopan, México",1
SAN VICENTE,MONTES MARCIANO,2173,44330,Guadalajara,20.7037749,-103.3160088,OK,"MONTES MARCIANO 2173, SAN VICENTE, 44330, Guadalajara, México",0
EL FORTIN,ALAMO,1359,45066,zapopan,20.6311593,-103.4835357,OK,"ALAMO 1359, EL FORTIN, 45066, zapopan, México",0
BOSQUES D L VICTORIA,PENINSULA,2713,44540,Guadalajara,20.6469377,-103.392191,OK,"PENINSULA 2713, BOSQUES D L VICTORIA, 44540, Guadalajara, México",0
LAGOS D OTE ZONA TET,LICURGO,336,44770,Guadalajara,20.6727086,-103.2764487,ZERO_RESULTS,"LICURGO 336, LAGOS D OTE ZONA TET, 44770, Guadalajara, México",1
SANTA FE,EMILIANO ZAPATA,574,45168,zapopan,20.7146168,-103.3916907,OK,"EMILIANO ZAPATA 574, SANTA FE, 45168, zapopan, México",0
VIGIA I,DEL CORRAL,604,45140,zapopan,20.7316505,-103.3952503,OK,"DEL CORRAL 604, VIGIA I, 45140, zapopan, México",0
ARTESANOS,INDEPENDENCIA,919,44200,Guadalajara,20.6868335,-103.3572848,ZERO_RESULTS,"INDEPENDENCIA 919, ARTESANOS, 44200, Guadalajara, México",1
BATALLON SN PATRICIO,CALZADA INDEPEN,503,44300,Guadalajara,20.7164167,-103.3194369,OK,"CALZADA INDEPEN 503, BATALLON SN PATRICIO, 44300, Guadalajara, México",0
VISTA HERMOSA,VISTA BONITA,739,45189,zapopan,20.7621201,-103.3342766,OK,"VISTA BONITA 739, VISTA HERMOSA, 45189, zapopan, México",0
BARRANQUITAS,PINO SUAREZ,879,44270,Guadalajara,20.6902983,-103.3467196,OK,"PINO SUAREZ 879, BARRANQUITAS, 44270, Guadalajara, México",0
EL ZAPOTE,TEZOZOMOC,4357,45050,zapopan,20.6546308,-103.415381,OK,"TEZOZOMOC 4357, EL ZAPOTE, 45050, zapopan, México",0
LA FLORIDA,FLORAL,15,45234,zapopan,20.5994925,-103.427324,OK,"FLORAL 15, LA FLORIDA, 45234, zapopan, México",0
LA LOMA,LUIS PAEZ BROTC,1574,44410,Guadalajara,20.6606419,-103.3218702,OK,"LUIS PAEZ BROTC 1574, LA LOMA, 44410, Guadalajara, México",0
PRADOS TEPEYAC,PRADO DE LAS GA,4468,45050,zapopan,20.6517437,-103.4136118,ZERO_RESULTS,"PRADO DE LAS GA 4468, PRADOS TEPEYAC, 45050, zapopan, México",1
SAN MARCOS,CANTERA,819,44330,Guadalajara,20.6966917,-103.3150026,OK,"CANTERA 819, SAN MARCOS, 44330, Guadalajara, México",0
LINDAVISTA,ALLENDE,216,45169,zapopan,20.7225403,-103.3986393,OK,"ALLENDE 216, LINDAVISTA, 45169, zapopan, México",0
RNDA DE PAZ,ALBANILES,543,44860,Guadalajara,20.6480281,-103.307817,OK,"ALBANILES 543, RNDA DE PAZ, 44860, Guadalajara, México",0
ARENALES TAPATIOS,CROMITA,69,45066,zapopan,20.6333153,-103.4591793,OK,"CROMITA 69, ARENALES TAPATIOS, 45066, zapopan, México",0
U. H. BENITO JUAREZ II,CREDITO,4049,44770,Guadalajara,20.6660172,-103.2749591,OK,"CREDITO 4049, U. H. BENITO JUAREZ II, 44770, Guadalajara, México",0
RINCONADA DEL BOSQUE,AV ECONOMOS,6951,44510,Guadalajara,20.6568141,-103.3955556,ZERO_RESULTS,"AV ECONOMOS 6951, RINCONADA DEL BOSQUE, 44510, Guadalajara, México",1
PASEOS DEL BRISE#O,PASEOS DE LOS I,1,45236,zapopan,20.6193793,-103.4352826,OK,"PASEOS DE LOS I 1, PASEOS DEL BRISE#O, 45236, zapopan, México",0
TRANSITO,AV CIRCUNVALANC,479,44298,Guadalajara,20.705717,-103.3399585,ZERO_RESULTS,"AV CIRCUNVALANC 479, TRANSITO, 44298, Guadalajara, México",1
RANCHO NUEVO,CELERINO NAVARR,4135,44240,zapopan,20.7173252,-103.3226322,OK,"CELERINO NAVARR 4135, RANCHO NUEVO, 44240, zapopan, México",0
JARDINES DEL NILO,MANUEL RIVERA C,2818,44860,Guadalajara,20.6446505,-103.2885224,OK,"MANUEL RIVERA C 2818, JARDINES DEL NILO, 44860, Guadalajara, México",0
PANORAMICA HUENTITAN,CALZADA,4500,44259,Guadalajara,20.7337268,-103.3077413,OK,"CALZADA 4500, PANORAMICA HUENTITAN, 44259, Guadalajara, México",0
18 DE MARZO,FAJA DE ORO,1783,44960,Guadalajara,20.6350171,-103.3781856,OK,"FAJA DE ORO 1783, 18 DE MARZO, 44960, Guadalajara, México",0
AMERICANA,COLONIAS,221,44160,Guadalajara,20.6727444,-103.3658586,OK,"COLONIAS 221, AMERICANA, 44160, Guadalajara, México",0
AGRICOLA,OBELISCO,138,45236,zapopan,20.6161301,-103.4323465,OK,"OBELISCO 138, AGRICOLA, 45236, zapopan, México",0
SAN ISIDRO EJIDAL,NUEVO MEXICO,250,45147,zapopan,20.7300734,-103.3976135,OK,"NUEVO MEXICO 250, SAN ISIDRO EJIDAL, 45147, zapopan, México",0
HDA SAN ISIDRO,EJIDO,570,45147,zapopan,20.7311616,-103.398173,OK,"EJIDO 570, HDA SAN ISIDRO, 45147, zapopan, México",0
MORELOS,CISNE,1332,44910,Guadalajara,20.6558177,-103.3584941,OK,"CISNE 1332, MORELOS, 44910, Guadalajara, México",0
JARDINES DE LA CRUZ,AV ISALA RAZA,2460,44950,Guadalajara,20.6349829,-103.3912074,OK,"AV ISALA RAZA 2460, JARDINES DE LA CRUZ, 44950, Guadalajara, México",0
SAN JUAN DE OCOTAN,MIGUEL MIRAMON,13,45019,zapopan,20.7069491,-103.4540669,OK,"MIGUEL MIRAMON 13, SAN JUAN DE OCOTAN, 45019, zapopan, México",0
